Award Date,Transaction,Award ID,DUNS,Recipient,Recipient City,Recipient State,Recipient CD,Recipient Country,Pop State,Pop CD,Pop Country,Award Amount ($),Award Type,Awarding Agency,Awarding Bureau,CFDA Code,CFDA Title,Fiscal Year,Role
2014-04-10,DDAE777A-C7F2-F014-5E0C-D72815295BBB,K23HD079557,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,131895.0,Grants,Department of Health and Human Services,National Institutes of Health,93.865,Child Health and Human Development Extramural Research,2014,Prime
2014-04-10,54808921-42FF-C356-D838-A8A46FA46F31,R01HL109512,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,661712.0,Grants,Department of Health and Human Services,National Institutes of Health,93.837,Cardiovascular Diseases Research,2014,Prime
2014-04-10,34AC89EE-5589-78EC-A64A-E90E721DF244,H982301410044,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,87373.0,Grants,Department of Defense,Department of Defense,12.9,Language Grant Program,2014,Prime
2014-04-10,077854C5-5477-D47B-2615-31091B89E353,R01MH086373,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,388958.0,Grants,Department of Health and Human Services,National Institutes of Health,93.242,Mental Health Research Grants,2014,Prime
2014-04-10,D7D0DB2A-072D-C944-89EE-97D739349F71,F32HG007342,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,53282.0,Grants,Department of Health and Human Services,National Institutes of Health,93.17200000000001,Human Genome Research,2014,Prime
2014-04-10,6EF19CE2-6AE4-BD97-8B2E-D20FBA15B21B,T35EY007139,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,86430.0,Grants,Department of Health and Human Services,National Institutes of Health,93.867,Vision Research,2014,Prime
2014-04-10,9778E4DD-CE8E-4CBB-4265-32FD91CE19D8,N660011114106,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,1110371.0,Grants,Department of Defense,Department of Defense,12.91,Research and Technology Development,2014,Prime
2014-04-10,D379D433-9C6B-68BB-F1EA-318E446277E0,R01HS022098,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,229097.0,Grants,Department of Health and Human Services,Agency for Healthcare Research and Quality,93.226,"Research on Healthcare Costs, Quality and Outcomes",2014,Prime
2014-04-10,E1DEF953-6DEB-6076-C6BF-DC3F05ECFE92,H982301410043,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,87373.0,Grants,Department of Defense,Department of Defense,12.9,Language Grant Program,2014,Prime
2014-04-10,F0B8AFA3-F494-EEE7-05C7-F5B76F63EA55,F32GM111010,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,51530.0,Grants,Department of Health and Human Services,National Institutes of Health,93.859,Biomedical Research and Research Training,2014,Prime
2014-04-10,DF0183F0-E026-BDDE-9575-4E563B0F21DE,FA86501317301,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,512190.0,Grants,Department of Defense,Department of Defense,12.91,Research and Technology Development,2014,Prime
2014-04-10,E0245EA4-9AAF-7996-5046-C5D5A210BFB7,R01CA157877,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,341267.0,Grants,Department of Health and Human Services,National Institutes of Health,93.396,Cancer Biology Research,2014,Prime
2014-04-10,5AC0AE1D-C256-9D6C-7F4D-139A95630BBF,R01HD080492,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,528970.0,Grants,Department of Health and Human Services,National Institutes of Health,93.865,Child Health and Human Development Extramural Research,2014,Prime
2014-04-11,867E7305-C59F-BAF8-37CF-7FD96F2716DF,R01GM049243,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,445831.0,Grants,Department of Health and Human Services,National Institutes of Health,93.859,Biomedical Research and Research Training,2014,Prime
2014-04-11,5F1EDB6C-D948-3795-7046-A22DEC7B50D1,F31NS071784,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,8645.0,Grants,Department of Health and Human Services,National Institutes of Health,93.853,Extramural Research Programs in the Neurosciences and Neurological Disorders,2014,Prime
2014-04-11,74F7AE6A-C7DD-FBAE-7429-3E2780ACBB61,F32GM100727,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,20620.0,Grants,Department of Health and Human Services,National Institutes of Health,93.859,Biomedical Research and Research Training,2014,Prime
2014-04-11,62478E47-A032-023D-8849-17A7C4774DCB,R21CA185805,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,174639.0,Grants,Department of Health and Human Services,National Institutes of Health,93.39399999999999,Cancer Detection and Diagnosis Research,2014,Prime
2014-04-11,5F22910A-AD09-37AF-47D7-2A82F40CD7A1,R01MH083799,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,48,USA,297679.0,Grants,Department of Health and Human Services,National Institutes of Health,93.242,Mental Health Research Grants,2014,Prime
2014-04-11,6F93EAF3-BA40-F957-F333-B202A35FF012,R01NS074831,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,324036.0,Grants,Department of Health and Human Services,National Institutes of Health,93.853,Extramural Research Programs in the Neurosciences and Neurological Disorders,2014,Prime
2014-04-11,ACC5ED5B-7053-6046-4A02-59F0C851992C,R01NS076756,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,620797.0,Grants,Department of Health and Human Services,National Institutes of Health,93.853,Extramural Research Programs in the Neurosciences and Neurological Disorders,2014,Prime
2014-04-11,E83DA97C-3EF4-1D1A-1488-5B97BF577436,K07CA143047,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,173335.0,Grants,Department of Health and Human Services,National Institutes of Health,93.398,Cancer Research Manpower,2014,Prime
2014-04-11,6D58DB07-FEF3-09BC-4B88-0AA61BBCF7B3,1405547,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,490380.0,Grants,National Science Foundation,National Science Foundation,47.041000000000004,Engineering Grants,2014,Prime
2014-04-11,3E2C4EB6-DED1-8CB8-05AB-C5E01A866ACC,R01NS025372,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,346919.0,Grants,Department of Health and Human Services,National Institutes of Health,93.853,Extramural Research Programs in the Neurosciences and Neurological Disorders,2014,Prime
2014-04-11,F6FA0F99-DB14-AE5B-AF4D-461EB5D22A88,DEFG0204ER15602,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,688.0,Grants,Department of Energy,Department of Energy,81.04899999999999,Office of Science Financial Assistance Program,2014,Prime
2014-04-11,D459433C-C039-410A-5DAD-9BC6D237251F,R01NS064517,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,349066.0,Grants,Department of Health and Human Services,National Institutes of Health,93.853,Extramural Research Programs in the Neurosciences and Neurological Disorders,2014,Prime
2014-04-14,5F117E0D-1A04-C1FF-2195-15AC35F0754A,F32AI108089,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,53282.0,Grants,Department of Health and Human Services,National Institutes of Health,93.855,"Allergy, Immunology and Transplantation Research",2014,Prime
2014-04-14,97721756-AD8E-67B0-353B-D4D37712FB30,R21HG007726,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,200625.0,Grants,Department of Health and Human Services,National Institutes of Health,93.17200000000001,Human Genome Research,2014,Prime
2014-04-14,717125EB-0F25-4227-FDBD-EBEE09A79BC7,P42ES004705,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,2660501.0,Grants,Department of Health and Human Services,National Institutes of Health,93.14299999999999,NIEHS Superfund Hazardous Substances_Basic Research and Education,2014,Prime
2014-04-14,0ED3DAD1-84CC-E896-5EF8-603819EB197A,NNX11AI41A,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,67681.0,Grants,National Aeronautics and Space Administration,National Aeronautics and Space Administration,43.001999999999995,Aeronautics,2014,Prime
2014-04-14,D868FD07-4FAA-7B46-B707-F02857F49260,FA95501310114,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,120000.0,Grants,Department of Defense,Department of Defense,12.8,Air Force Defense Research Sciences Program,2014,Prime
2014-04-14,7D0799A6-0D60-A609-14CC-31F7EF3BF72B,1147207,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,94162.0,Grants,National Science Foundation,National Science Foundation,47.078,Polar Programs,2014,Prime
2014-04-14,AF9C5B9C-15A7-649C-56EE-59B0C61A304A,1049513,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,86310.0,Grants,National Science Foundation,National Science Foundation,47.078,Polar Programs,2014,Prime
2014-04-14,4B6A379D-2ED5-03DB-1451-4432870AE605,1301658,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,116288.0,Grants,National Science Foundation,National Science Foundation,47.078,Polar Programs,2014,Prime
2014-04-14,6CFD8F5B-F10F-E62B-31EC-37B6097E8AC9,NNX14AG03G,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,120402.0,Grants,National Aeronautics and Space Administration,National Aeronautics and Space Administration,43.001000000000005,Science,2014,Prime
2014-04-14,BAD53752-20E3-BE91-8338-5D6AE6861EE6,FA95501210190,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,150000.0,Grants,Department of Defense,Department of Defense,12.8,Air Force Defense Research Sciences Program,2014,Prime
2014-04-14,C6CF2E6A-0886-2999-8F1B-8079A465D2DB,T32AI100829,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,274444.0,Grants,Department of Health and Human Services,National Institutes of Health,93.855,"Allergy, Immunology and Transplantation Research",2014,Prime
2014-04-14,DEE454F2-8216-4CE9-60BB-583D47BD03A4,R24HL117756,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,1660432.0,Grants,Department of Health and Human Services,National Institutes of Health,93.837,Cardiovascular Diseases Research,2014,Prime
2014-04-14,07B1D6CE-C6EA-5F0B-B62C-A0428A921F59,T32EB009035,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,247056.0,Grants,Department of Health and Human Services,National Institutes of Health,93.286,Discovery and Applied Research for Technological Innovations to Improve Human Health,2014,Prime
2014-04-14,C0AB6E55-B794-D2CD-5600-A5B33C94B8BB,1430456,9214214,Stanford University,PALO ALTO,CA,18,USA,CA,18,USA,34268.0,Grants,National Science Foundation,National Science Foundation,47.049,Mathematical and Physical Sciences,2014,Prime
2014-04-14,9A173225-7E46-796E-7B63-50EC00D40293,R37GM059823,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,384775.0,Grants,Department of Health and Human Services,National Institutes of Health,93.859,Biomedical Research and Research Training,2014,Prime
2014-04-14,2BFE986E-D0E5-F568-9FC6-7B3AA564905D,R01CA157510,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,329693.0,Grants,Department of Health and Human Services,National Institutes of Health,93.395,Cancer Treatment Research,2014,Prime
2014-04-15,B38DA875-35F9-B907-4E87-B234A09F6E2F,DEFG0208ER64552,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,15000.0,Grants,Department of Energy,Department of Energy,81.04899999999999,Office of Science Financial Assistance Program,2014,Prime
2014-04-15,FB85CE13-9FEA-4662-B891-E7A9F16F5D61,FG02-08ER64552,9214214,Stanford University,STANFORD,CA,14,USA,CA,14,USA,15000.0,Grants,Department of Energy,Department of Energy,81.04899999999999,Office of Science Financial Assistance Program,2014,Prime
2014-04-15,3F6DB008-AB10-9908-CE0F-EDE531EB4AC2,P50HD068158,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,1613251.0,Grants,Department of Health and Human Services,National Institutes of Health,93.865,Child Health and Human Development Extramural Research,2014,Prime
2014-04-15,CE24274C-0410-ACF4-50DA-E8E3433EB3CD,FA95501210269,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,120000.0,Grants,Department of Defense,Department of Defense,12.8,Air Force Defense Research Sciences Program,2014,Prime
2014-04-15,C95476AE-1545-AC65-804C-1CCB297EC9C1,20116701230662.2,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,549.0,Grants,Department of Agriculture,"Cooperative State Research, Education, and Extension Service",10.31,Agriculture and Food Research Initiative (AFRI) ,2014,Prime
2014-04-15,4C97C055-D5E3-385F-579B-11D6CF5C2DDE,DEEE0006550,9214214,Stanford University,PALO ALTO,CA,18,USA,CA,18,USA,50000.0,Grants,Department of Energy,Department of Energy,81.086,Conservation Research and Development,2014,Prime
2014-04-15,0672A703-B189-8A91-CAC8-40E3944C813E,FA87501220306,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,20000.0,Grants,Department of Defense,Department of Defense,12.3,Basic and Applied Scientific Research,2014,Prime
2014-04-15,D9BCD7C2-F982-D655-029F-8EE4E410199F,DEEE0006550,9214214,Stanford University,PALO ALTO,CA,14,USA,CA,18,USA,50000.0,Grants,Department of Energy,Department of Energy,81.086,Conservation Research and Development,2014,Prime
2014-04-15,5071CA58-676F-8129-D872-7F1894FBCDED,R37DA035377,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,611013.0,Grants,Department of Health and Human Services,National Institutes of Health,93.279,Drug Abuse and Addiction Research Programs,2014,Prime
2014-04-15,C0CA929F-D73A-0321-1A4C-4D6899D36196,NNX14AH08G,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,78501.0,Grants,National Aeronautics and Space Administration,National Aeronautics and Space Administration,43.001000000000005,Science,2014,Prime
2014-04-15,09AFE1A6-A6D2-81A8-2070-05723E8F5BAA,1357955,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,183732.0,Grants,National Science Foundation,National Science Foundation,47.075,"Social, Behavioral, and Economic Sciences",2014,Prime
2014-04-15,C784FB80-5A35-F1EB-000A-714F8625B24A,FA87501320040,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,32222.0,Grants,Department of Defense,Department of Defense,12.3,Basic and Applied Scientific Research,2014,Prime
2014-04-15,AADDC159-0139-0D7D-33F7-467066E25B1A,R21HD072282,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,228906.0,Grants,Department of Health and Human Services,National Institutes of Health,93.865,Child Health and Human Development Extramural Research,2014,Prime
2014-04-15,71BB4E12-BF03-18B1-ACA1-96AB078CE889,U10HD068268,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,302545.0,Grants,Department of Health and Human Services,National Institutes of Health,93.865,Child Health and Human Development Extramural Research,2014,Prime
2014-04-15,A857F9A2-254B-551C-D1E1-67BA917B5329,R34MH101281,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,274750.0,Grants,Department of Health and Human Services,National Institutes of Health,93.242,Mental Health Research Grants,2014,Prime
2014-04-15,EF8B9379-821D-D7A2-4917-9A5DBE8AA26F,1441513,9214214,Stanford University,PALO ALTO,CA,18,USA,CA,18,USA,69775.0,Grants,National Science Foundation,National Science Foundation,47.049,Mathematical and Physical Sciences,2014,Prime
2014-04-15,303EDE91-ECF1-746D-804A-C9C8BA9B87BD,1131582,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,23475.0,Grants,National Science Foundation,National Science Foundation,47.041000000000004,Engineering Grants,2014,Prime
2014-04-15,67491B58-E2CB-62CA-0629-8F3AC0BA60D4,T32CA009151,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,313951.0,Grants,Department of Health and Human Services,National Institutes of Health,93.398,Cancer Research Manpower,2014,Prime
2014-04-15,D25EAB3C-1CCF-AFE0-9756-1D36B291BDC2,R01CA179011,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,316002.0,Grants,Department of Health and Human Services,National Institutes of Health,93.39299999999999,Cancer Cause and Prevention Research,2014,Prime
2014-04-15,46047A88-0397-EED0-2C02-E71DC6522037,1434323,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,34706.0,Grants,National Science Foundation,National Science Foundation,47.049,Mathematical and Physical Sciences,2014,Prime
2014-04-16,B2A5C7C2-D101-643B-A5EE-36EB5E43591F,1207053,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,101915.0,Grants,National Science Foundation,National Science Foundation,47.078,Polar Programs,2014,Prime
2014-04-16,5B805669-76F9-2381-D01D-A61FABAF0FD7,1151195,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,126512.0,Grants,National Science Foundation,National Science Foundation,47.078,Polar Programs,2014,Prime
2014-04-16,86CF8BB5-F575-5C8D-F37E-DB64663F6C64,N000141310341,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,1000000.0,Grants,Department of Defense,Department of Defense,12.3,Basic and Applied Scientific Research,2014,Prime
2014-04-16,0ED799BB-9B6C-8D3A-5987-6EED8CF9012E,R01AI020459,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,438199.0,Grants,Department of Health and Human Services,National Institutes of Health,93.855,"Allergy, Immunology and Transplantation Research",2014,Prime
2014-04-16,C662A0E6-44C2-295E-C193-E9001E57774C,R01HD069150,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,526398.0,Grants,Department of Health and Human Services,National Institutes of Health,93.865,Child Health and Human Development Extramural Research,2014,Prime
2014-04-16,9FF35A2F-3B26-8B4B-0EB6-931A8456FCFC,R01AI091851,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,383750.0,Grants,Department of Health and Human Services,National Institutes of Health,93.855,"Allergy, Immunology and Transplantation Research",2014,Prime
2014-04-16,0CDCE2BB-F7A6-3941-F76F-61258A307761,R01EY013528,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,358418.0,Grants,Department of Health and Human Services,National Institutes of Health,93.867,Vision Research,2014,Prime
2014-04-16,C083CEC6-6ADC-D67F-66F1-FC198839F470,1136790,9214214,Stanford University,PALO ALTO,CA,18,USA,CA,18,USA,16000.0,Grants,National Science Foundation,National Science Foundation,47.041000000000004,Engineering Grants,2014,Prime
2014-04-17,7B0693D1-64CE-2FF2-4011-7C2A9989C05D,1344424,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,91648.0,Grants,National Science Foundation,National Science Foundation,47.05,Geosciences,2014,Prime
2014-04-17,5A2A74AC-FC28-3042-6D8C-1C70B62CAB26,R01AI099506,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,47899.0,Grants,Department of Health and Human Services,National Institutes of Health,93.855,"Allergy, Immunology and Transplantation Research",2014,Prime
2014-04-17,80CCD692-7529-A1D4-3246-2224B697516D,1146247,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,125444.0,Grants,National Science Foundation,National Science Foundation,47.078,Polar Programs,2014,Prime
2014-04-17,66DC3AE6-94D7-C0CF-8388-ED3A0D2F7EDA,K01MH094246,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,188995.0,Grants,Department of Health and Human Services,National Institutes of Health,93.242,Mental Health Research Grants,2014,Prime
